conum_id,Code postal,departement,dep_nom,Nom de la structure,Adresse postale,Numero de téléphone,Site Web,Nom Prenom du référent,Mail contact,Activites proposees,Activites-codes,Initions et/ou formations proposées,Formations-codes,Conditions d'acces,acces-codes,Public,publics-codes,APTIC,Date de mise a jour,URL illustration / Logo,lat,lon,result_label
conum_186_,44590,44,Loire-Atlantique,Maison de l'emploi Derval,14 Rue de la Garlais 44590 Derval,02 40 31 53 18,http://www.mde-chateaubriant-derval.fr/site-de-derval/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.668489,-1.670259,14 Rue de la Garlais 44590 Derval
conum_187_,44590,44,Loire-Atlantique,Médiathèque de Derval,15 Rue de la Tour Saint-Clair 44590 Derval,02 40 21 78 27,http://www.biblios-ccsd.net,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.667697,-1.6699,15 Rue de la Tour Saint - Clair 44590 Derval
conum_188_,44590,44,Loire-Atlantique,Médiathèque de Lusanger,1 Rue de la Gare 44590 Lusanger,02 40 61 69 22,https://www.mobilis-paysdelaloire.fr/annuaire/bibliotheques/bibliotheque-intecommunale-au-fil-mots-lusanger,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.679817,-1.587616,1 Rue de la Gare 44590 Lusanger
conum_189_,44590,44,Loire-Atlantique,Médiathèque de Mouais,3 Place de l'église 44590 Mouais,02 40 88 4 2 31,http://www.biblios-ccsd.net/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.696335,-1.644657,3 Place de l'Eglise 44590 Mouais
conum_190_,44590,44,Loire-Atlantique,Médiathèque de Sion-les-Mines,1 Place du Breil 44590 Sion-les-Mines,02 40 27 86 30,https://mediatheques.cc-chateaubriant-derval.fr/accueil/sion_les_mines,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.736718,-1.590792,1 Place du Breil 44590 Sion-les-Mines
conum_191_,44600,44,Loire-Atlantique,C.C.A.S Centre Communal Action Sociale,37 Rue Pierre Mendès France 44600 Saint-Nazaire,02 40 23 89 51,https://www.loire-atlantique.fr/jcms/classement-des-contenus/par-territoire/communaute-d-agglomeration-de-la-region-nazairienne-et-de-l-estuaire/centre-communal-d-action-sociale-ccas-de-saint-nazaire-fr-t1_35938,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.27252,-2.21776,37 Rue Pierre Mendès France 44600 Saint-Nazaire
conum_192_,44600,44,Loire-Atlantique,"Centre Information Jeunesse ""La Source""",46 rue d'Anjou 44606 Saint-Nazaire,02 28 01 83 10,https://lasource.saintnazaire.fr/accueil,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,CondP,CondP,NR,NR,NR,,,47.2764,-2.21016,46 Rue d'Anjou 44600 Saint-Nazaire
conum_193_,44600,44,Loire-Atlantique,Ecole d'Arts - Ateliers numériques,24 Avenue Léon Blum 44600 Saint-Nazaire,09 70 21 08 89,https://beauxartsnantes.fr/biblioth%C3%A8que-beaux-arts-nantes,NR,NR,Création numérique Utilisation de logiciel payant (photoshop),PrMa-PrLo-CuNu-CuFa,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Ateliers: 30€ pour les habitants20€ pour les -25ans 60€ hors-commune 40€ pour -25ans hors-communeaccès à l'ordinateur et libre et gratuit,CondP,NR,NR,NR,,,47.27263,-2.21199,24 Avenue Léon Blum 44600 Saint-Nazaire
conum_194_,44600,44,Loire-Atlantique,Espace Multimédia Léo Lagrange,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,02 40 82 75 77,http://espacemultimedia.over-blog.org/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.26763,-2.24982,1 bis Rue des Ajoncs 44600 Saint-Nazaire
conum_195_,44600,44,Loire-Atlantique,Maison de quartier d'Avalix,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire,02 40 19 32 31,http://www.fmq-saintnazaire.fr/bienvenue/index.php/contactez-nous/11-maison-de-quartier-avalix-quartiers-nord,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,adultes : 7€ enfants et jeunes jusqu'à 25 ans : 4€ familles : 11€ associations : 30€,CondP,NR,NR,NR,,,47.27342,-2.23981,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire
conum_196_,44600,44,Loire-Atlantique,Maison de quartier de l'Immaculée- Beauregard,Route du Point du Jour 44600 Saint-Nazaire,02 40 85 66 66,http://www.fmq-saintnazaire.fr/bienvenue/index.php/contactez-nous/14-federation-des-maisons-de-quartier-3,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,sur Rendez-vous.,CondP,NR,NR,NR,,,47.29173,-2.2657,Route du Point du Jour 44600 Saint-Nazaire
conum_197_,44600,44,Loire-Atlantique,Maison de quartier de Méan- Penhoë,1 Rue Émile Combes 44600 Saint-Nazaire,02 28 25 22 90,http://www.fmq-saintnazaire.fr/bienvenue/index.php/contactez-nous/16-maison-de-quartier-avalix-quartiers-nord-2,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.29629,-2.18911,1 Rue Emile Combes 44600 Saint-Nazaire
conum_198_,44600,44,Loire-Atlantique,Maison de quartier Kerlédé,70 Rue Ferdinand Buisson 44600 Saint-Nazaire,02 51 12 26 11,http://www.fmq-saintnazaire.fr/bienvenue/index.php/contactez-nous/15-federation-des-maisons-de-quartier-4,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.25714,-2.23458,70 Rue Ferdinand Buisson 44600 Saint-Nazaire
conum_199_,44600,44,Loire-Atlantique,Maison de quartier La Bouletterie,29 Rue des Frènes 44600 Saint-Nazaire,02 40 25 44 82,http://www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/la-bouletterie,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.2606,-2.26051,29 Rue des Frênes 44600 Saint-Nazaire
conum_200_,44600,44,Loire-Atlantique,Maison de quartier La Chesnaie,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,07 68 98 21 02,http://www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/la-chesnaie,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.26763,-2.24982,1 bis Rue des Ajoncs 44600 Saint-Nazaire
conum_201_,44600,44,Loire-Atlantique,Médiathèque Anne-Frank,51 Boulevard émile Broodcoorens 44600 Saint-Nazaire,02 41 89 84 00,https://mediatheque.mairie-saintnazaire.fr/,NR,NR,Ateliers numériques Jeux-vidéos,PrMa-PrLo-CuNu-CuFa,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.26095,-2.2568,51 Boulevard Emile Broodcoorens 44600 Saint-Nazaire
conum_202_,44600,44,Loire-Atlantique,Médiathèque Etienne Caux,6 Rue Auguste Baptiste Léchöet 44600 Saint-Nazaire,07 83 98 18 5402 41 80 32 14,http://www.mediatheque.mairie-saintnazaire.fr,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,CondP,CondP,NR,NR,NR,,,47.27946,-2.21755,6 Rue Auguste Baptiste Lechat 44600 Saint-Nazaire
conum_203_,44600,44,Loire-Atlantique,Mission Locale de l'Agglomération Nazairienne,215 Boulevard du Docteur René Laennec 44600 Saint-Nazaire,06 26 86 88 62,https://www.facebook.com/missionlocaleagglomerationnazairienne,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.27277,-2.2373,215 Boulevard du Docteur René Laënnec 44600 Saint-Nazaire
conum_204_,44600,44,Loire-Atlantique,Pôle emploi,10 Boulevard de l'Université 44600 Saint-Nazaire,02 41 41 10 0006 34 92 49 11,https://www.pole-emploi.fr/annuaire/st-nazaire-44021,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.25313,-2.26196,10 Boulevard de l'Université 44600 Saint-Nazaire
conum_205_,44600,44,Loire-Atlantique,Relais CAF,2 Place Pierre Semard 44600 Saint-Nazaire,02 41 48 51 90,https://www.loire-atlantique.fr/jcms/classement-des-contenus/par-territoire/communaute-d-agglomeration-de-la-region-nazairienne-et-de-l-estuaire/caf-antenne-de-saint-nazaire-fr-p1_638486,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.28519,-2.21152,Place Pierre Sémard 44600 Saint-Nazaire
conum_206_,44610,44,Loire Atlantique,Le Tiers Lieu,Maison des associations 2 rue du stade 44610 INDRE,06 09 50 58 13,www.acleea.fr,Girard David,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Conditions particulières,CondP,Tous publics,Tp,Non,,https://acleea.pagesperso-orange.fr/images/tierslieu_full.png,47.200686,-1.672493,2 Rue du Stade 44610 Indre
conum_207_,44610,44,Loire-Atlantique,Mairie d'Indre,Avenue de la Loire 44610 Indre,02 41 77 56 19,http://www.indre44.fr/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.199628,-1.665343,Avenue de la Loire 44610 Indre
conum_208_,44630,44,Loire-Atlantique,Médiathèque du Plessé,3 Espace des 3 Lieux 44630 Plessé,02 41 77 55 06,http://mairie-plesse.fr/module-Contenus-viewpub-tid-2-pid-104.html,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,14€ annuel / gratuit : -18 ans,CondP,bénéficiaires minima sociaux et demandeurs d'emploi,De,NR,,,47.542642,-1.885773,3 Espace des 3 Lieux 44630 Plessé
conum_209_,44650,44,Loire-Atlantique,Bibliothèque de Corcoué-sur-Logne,5 Place du Marche 44650 Corcoué-sur-Logne,02 41 77 76 72,http://laplaceauxlivres.opac3d.fr,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,46.963754,-1.582216,5 Place du Marché 44650 Corcoué-sur-Logne
conum_210_,44650,44,Loire-Atlantique,Bibliothèque de Legé,37 Rue de la Chaussée 44650 Legé,02 41 48 05 35,http://bibliotheque-lege.opac3d.fr/search.php?action=Accueil,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,46.887002,-1.594156,37 Rue de la Chaussée 44650 Legé
conum_211_,44660,44,Loire-Atlantique,Bibliothèque de Fercé,9 Rue de la Mairie 44660 Fercé,02 41 72 81 89,https://castelbriantais.e-sezhame.fr/node/content/nid/14366,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,43953,,47.795597,-1.415937,9 Rue de la Mairie 44660 Fercé
conum_212_,44660,44,Loire-Atlantique,Bibliotheque de Rougé,1 Rue du Vieux Rouge 44660 Rougé,02 41 91 74 00,http://castelbriantais.e-sezhame.fr/node/content/nid/14408,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Gratuite pour les résidents du territoire,CondP,NR,NR,NR,,,47.783767,-1.448952,1 Route de Rouge 44660 Rougé
conum_213_,44660,44,Loire-Atlantique,Bibliotheque de Ruffigné,Rue des Jonquilles 44660 Ruffigné,06 71 01 66 54,http://castelbriantais.e-sezhame.fr/node/content/nid/14409,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.756234,-1.491189,Rue des Jonquilles 44660 Ruffigné
conum_214_,44660,44,Loire-Atlantique,Bibliotheque de Soulvache,2 Rue de la Brutz 44660 Soulvache,02 41 22 20 05,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.829179,-1.474306,2 Rue de la Brutz 44660 Soulvache
conum_215_,44670,44,Loire-Atlantique,Bibliothèque Juigné-des-Moutiers,15 Chemin des écoliers 44670 Juigné-des-Moutiers,02 41 22 20 00,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,27/02/2020,,47.678699,-1.188885,15 Chemin des Ecoliers 44670 Juigné-des-Moutiers
conum_216_,44670,44,Loire-Atlantique,Bibliothèque La chapelle glain,Saint-René 44670 La Chapelle-Glain,02 41 22 20 05,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,27/02/2020,,47.651079,-1.179999,Saint Rene 44670 La Chapelle-Glain
conum_217_,44670,44,Loire-Atlantique,Bibliothèque Petit auverné,7 Rue Sophie Trébuchet 44670 Petit-Auverné,02 41 43 70 90,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,43956,,47.609159,-1.29027,7 Rue Sophie Trébuchet 44670 Petit-Auverné
conum_218_,44670,44,Loire-Atlantique,Blibliothèque Saint-Julien-de-Vouvantes,39 Rue de la Libération 44670 Saint-Julien-de-Vouvantes,02 41 66 31 94,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.641817,-1.240131,39 Rue de la Libération 44670 Saint-Julien-de-Vouvantes
conum_219_,44670,44,Loire-Atlantique,Relais Accueil Proximité Petit auverné,7 Rue Sophie Trébuchet 44670 Petit-Auverné,02 41 93 16 85,http://www.rap-relais-accueil-proximite.fr/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,CondP,CondP,NR,NR,NR,,,47.609159,-1.29027,7 Rue Sophie Trébuchet 44670 Petit-Auverné
conum_220_,44680,44,Loire-Atlantique,Bibliothèque A Livre Ouvert,32 Avenue de la Source 44680 Sainte-Pazanne,02 41 30 06 32,http://www.bibliotheque-sainte-pazanne.net/,NR,NR,NR,NR,NR,NR,gratuit,G,gratuit : étudiants et demandeurs d'emploi,NR,NR,,,47.102786,-1.803742,32 Avenue de la Source 44680 Sainte-Pazanne
conum_221_,44680,44,Loire-Atlantique,Bibliothèque Les Mots Passants,3 BIS Rue de la Bonne Fontaine 44680 Saint-Hilaire-de-Chalôns,02 41 30 50 55,http://www.saint-hilaire-de-chaleons.fr/biliotheque-2/,NR,NR,NR,NR,NR,NR,gratuit,G,NR,NR,NR,,,47.102558,-1.864527,3 bis Rue Bonne Fontaine 44680 Saint-Hilaire-de-Chaléons
conum_222_,44680,44,Loire-Atlantique,Centre Médico-Social,11 Rue de l'Auditoire 44680 Sainte-Pazanne,02 41 29 03 05,https://www.loire-atlantique.fr/jcms/classement-des-contenus/lieux/selectionner-un-theme/enfance-famille/grossesse-et-conseils-aux-futurs-parents/espace-departemental-des-solidarites-pornic-sainte-pazanne-site-de-sainte-pazanne-fr-t1_11258,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.103582,-1.807201,11 Rue de l'Auditoire 44680 Sainte-Pazanne
conum_223_,44680,44,Loire-Atlantique,Cybercentre du Pays de Retz,1 Rue de Bazouin 44680 Sainte-Pazanne,02 41 22 05 08,http://annuaire.mediation-numerique.fr/epn_376.html,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.103883,-1.809835,1 Rue de Bazouin 44680 Sainte-Pazanne
conum_224_,44680,44,Loire-Atlantique,Mairie Sainte Pazanne,10 Rue de l'Hôtel de Ville 44680 Sainte-Pazanne,02 41 93 35 30,http://www.sainte-pazanne.fr/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.102832,-1.811296,10 Rue de l'Hotel de Ville 44680 Sainte-Pazanne
conum_225_,44700,44,Loire-Atlantique,Bibliothèque municipales d'Orvault,2 Promenade de l'Europe 44700 Orvault,02 41 42 61 41,http://www.bibliotheques-orvault.fr/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.272321,-1.625819,2 Promenade de l'Europe 44700 Orvault
conum_226_,44710,44,Loire-Atlantique,Anim'Action,27 Rue de Pornic 44710 Port-Saint-Père,02 41 79 75 72,http://www.animaction.asso.fr/,NR,NR,NR,NR,NR,NR,Gratuit ou prix réduit,CondP,NR,NR,NR,,,47.132519,-1.750381,27 Rue de Pornic 44710 Port-Saint-Père
conum_227_,44710,44,Loire-Atlantique,"Médiathèque Municipale ""Livres y Médias""",2 Rue de la Morinière 44710 Port-Saint-Père,07 83 98 18 5402 41 44 02 30,https//www.saintpereenretz.fr/bouger/culture/mediatheque.html,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.134263,-1.747184,2 Rue de la Morinière 44710 Port-Saint-Père
conum_228_,44720,44,Loire-Atlantique,Bibliothèque Louise Michel,77 Rue Joliot Curie 44720 Saint-Joachim,02 41 27 23 75,http://stjoachim.opac3d.fr,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.38434,-2.20231,77 Rue Joliot-curie 44720 Saint-Joachim
conum_229_,44720,44,Loire-Atlantique,Start'Air Jeunes Saint-Joachim,Ile de Brecun 44720 Saint-Joachim,02 41 82 77 52,https://www.saint-joachim.fr/articles/association-start-air,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Habitant de Saint-Joachim,CondP,Tous publics,Tp,NR,,,47.38266,-2.19208,Route de Brécun 44720 Saint-Joachim
conum_230_,44730,44,Loire-Atlantique,Médiathèque Lettres de mon Moulin,22 BIS Rue du Redois 44730 Saint-Michel-Chef-Chef,09 84 05 29 54,http://www.stmichelchefchef.fr/mediatheque,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.181083,-2.150903,22 bis Rue du Redois 44730 Saint-Michel-Chef-Chef
conum_231_,44740,44,Loire-Atlantique,Médiathèque de Batz-sur-Mer,11 Rue de la Plage 44740 Batz-sur-Mer,02 41 53 79 38,http://www.mediatheque.batzsurmer.fr,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.276392,-2.481,11 Rue de la Plage 44740 Batz-sur-Mer
conum_232_,44750,44,Loire-Atlantique,Médiathèque de Campbon,Rue Saint-Victor 44750 Campbon,02 41 19 51 04,http://www.mediatheques.estuaire-sillon.fr/campbon,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.41178,-1.965729,Rue Saint-victor 44750 Campbon
conum_233_,44750,44,Loire-Atlantique,Médiathèque de Quilly,Rue de la Mairie 44750 Quilly,02 41 39 17 11,http://www.mediatheques.estuaire-sillon.fr/quilly,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.460181,-1.951402,Rue de la Mairie 44750 Quilly
conum_234_,44760,44,Loire-Atlantique,Bibliothèque municipale Raymond Devos,Rue des Lutins 44760 Les Moutiers-en-Retz,02 41 35 07 41,https://www.mairie-lesmoutiersenretz.fr/la-bibliotheque/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.064518,-2.000812,Rue des Lucioles 44760 Les Moutiers-en-Retz
conum_235_,44780,44,Loire-Atlantique,Bibliothèque de Missillac,4 Rue Fontaine Saint-Jean 44780 Missillac,02 41 78 3 84,http://www.cc-paysdepontchateau.fr/contacts/bibliotheque-de-missillac-2,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.481605,-2.158935,4 Rue de la Fontaine Saint Jean 44780 Missillac
conum_236_,44800,44,Loire-Atlantique,Maison de l'emploi Saint Herblain Sillon,5 BIS Avenue de l'Angevinière 44800 Saint-Herblain,02 41 66 31 94,https://www.me-metropole-nantaise.org/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.244712,-1.60879,5 bis Avenue de l'Angevinière 44800 Saint-Herblain
