Code postal,departement,dep_nom,Nom lieu,Adresse postale,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
53 000,53,Mayenne,GLEAM 53,104 Bd Brune Laval,48.057345,-0.745161,104 Boulevard Brune 53000 Laval,0.63,housenumber,53130_0875_00104,104,Boulevard Brune,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,GRETA du Maine,1 rue Jules Méline 53000 LAVAL,48.054419,-0.796488,Rue Jules Meline 53000 Laval,0.89,street,53130_3078,,Rue Jules Meline,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,La Ligue de l'enseignement,31 Allée du Vieux Saint Louis 53000 LAVAL,48.072602,-0.77337,31 Allée du Vieux Saint Louis 53000 Laval,0.96,housenumber,53130_5438_00031,31,Allée du Vieux Saint Louis,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Mission locale de la Mayenne,Rue de la Gaucherie Laval,48.076039,-0.785296,Rue de la Gaucherie 53000 Laval,0.96,street,53130_2150,,Rue de la Gaucherie,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Net'entr@ide,8 Impasse Haute Chiffolière Laval,48.072049,-0.774313,8 Impasse Haute Chiffoliere 53000 Laval,0.96,housenumber,53130_2700_00008,8,Impasse Haute Chiffoliere,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Orange Solidarité/Fondation Orange,124  Boulevard Becquerel 53000 Laval,48.084259,-0.742245,124 Boulevard Henri Becquerel 53000 Laval,0.82,housenumber,53130_2748_00124,124,Boulevard Henri Becquerel,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Orange Solidarité/Fondation Orange,124  Boulevard Becquerel 53000 Laval,48.084259,-0.742245,124 Boulevard Henri Becquerel 53000 Laval,0.82,housenumber,53130_2748_00124,124,Boulevard Henri Becquerel,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Secours Catholique de la Mayenne,6 rue du Dr Ferron Laval,48.065469,-0.772762,6 Rue du Docteur Ferron 53000 Laval,0.74,housenumber,53130_1590_00006,6,Rue du Docteur Ferron,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,Service de prévention spécialisée 53,20  rue Victor Laval,48.056443,-0.742699,20 Rue Victor 53000 Laval,0.96,housenumber,53130_5429_00020,20,Rue Victor,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 000,53,Mayenne,UDAF53,"26 rue des Docteurs Calmette et Guérin

CS 11009

53010 Laval cedex
",48.085483,-0.756217,26 Rue Docteurs Calmette et Guerin 53000 Laval,0.66,housenumber,53130_1578_00026,26,Rue Docteurs Calmette et Guerin,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 014,53,Mayenne,La Ligue de l'enseignement,31  allée du Vieux-Saint-Louis Laval,48.072602,-0.77337,31 Allée du Vieux Saint Louis 53000 Laval,0.96,housenumber,53130_5438_00031,31,Allée du Vieux Saint Louis,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 014,53,Mayenne,Maison départementale de l’autonomie,12 quai de Bootz LAVAL,48.07844,-0.769474,12 Quai de Bootz 53000 Laval,0.96,housenumber,53130_0670_00012,12,Quai de Bootz,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 082,53,Mayenne,MSA Mayenne Orne Sarthe,76 Bd Lucien Daniel Laval,48.054977,-0.797385,76 Boulevard Lucien Daniel 53000 Laval,0.7,housenumber,53130_3397_00076,76,Boulevard Lucien Daniel,,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,
53 100,53,Mayenne,CCAS de Mayenne,10 Rue de Verdun Mayenne,48.306235,-0.620678,10 Rue de Verdun 53100 Mayenne,0.95,housenumber,53147_1750_00010,10,Rue de Verdun,,53100,Mayenne,"53, Mayenne, Pays de la Loire",53147,,,
53 100,53,Mayenne,Centre départemental de la solidarité de Mayenne,4 rue réaumur Mayenne,48.301457,-0.610577,4 Rue Réaumur 53100 Mayenne,0.95,housenumber,53147_1520_00004,4,Rue Réaumur,,53100,Mayenne,"53, Mayenne, Pays de la Loire",53147,,,
53 100,53,Mayenne,COPAINVILLE FJT et CHRS,273 rue du Fauconnier Mayenne,48.301001,-0.62833,273 Rue du Fauconnier 53100 Mayenne,0.95,housenumber,53147_0612_00273,273,Rue du Fauconnier,,53100,Mayenne,"53, Mayenne, Pays de la Loire",53147,,,
53 100,53,Mayenne,Les Possibles,44  place Gambetta  53100 Mayenne,48.303298,-0.621245,44 Place Gambetta 53100 Mayenne,0.95,housenumber,53147_0710_00044,44,Place Gambetta,,53100,Mayenne,"53, Mayenne, Pays de la Loire",53147,,,
53 100,53,Mayenne,Médiathèque Jean-Loup Trassard  Le Grand Nord,1 esplanade François Mittérand 53100 Mayenne,48.749586,-0.558981,1 Esplanade Francois Mitterrand 61100 Flers,0.66,housenumber,61169_1499_00001,1,Esplanade Francois Mitterrand,,61100,Flers,"61, Orne, Normandie",61169,,,
53 100,53,Mayenne,PIJ,44 Place Gambetta 53100 Mayenne,48.303298,-0.621245,44 Place Gambetta 53100 Mayenne,0.95,housenumber,53147_0710_00044,44,Place Gambetta,,53100,Mayenne,"53, Mayenne, Pays de la Loire",53147,,,
53 100,53,Mayenne,Pôle Emploi,8 Rue Charles de Blois Mayenne,48.300224,-0.6089,8 Rue Charles de Blois 53100 Mayenne,0.95,housenumber,53147_0330_00008,8,Rue Charles de Blois,,53100,Mayenne,"53, Mayenne, Pays de la Loire",53147,,,
53 110,53,Mayenne,Maison de service au Public Mayenne Communauté,18 place du 8 Mai 1945 – 53110 Lassay-Les-Chateaux,48.437526,-0.496536,18 Place du 8 Mai 1945 53110 Lassay-les-Châteaux,0.94,housenumber,53127_0488_00018,18,Place du 8 Mai 1945,,53110,Lassay-les-Châteaux,"53, Mayenne, Pays de la Loire",53127,,,
53 110,53,Mayenne,MSAP de Lassay les Châteaux,15 grande rue Lassay les Châteaux,48.437979,-0.496762,15 La Grande Rue 53110 Lassay-les-Châteaux,0.86,housenumber,53127_0740_00015,15,La Grande Rue,,53110,Lassay-les-Châteaux,"53, Mayenne, Pays de la Loire",53127,,,
53 120,53,Mayenne,Antenne solidarité de Gorron,3 Place de la Cour des Forges Gorron,48.412169,-0.814244,3 Place de la Cour des Forges 53120 Gorron,0.94,housenumber,53107_0379_00003,3,Place de la Cour des Forges,,53120,Gorron,"53, Mayenne, Pays de la Loire",53107,,,
53 120,53,Mayenne,EPI du Bocage,5 rue du Coq Gorron,48.41109,-0.81258,5 Rue du Coq 53120 Gorron,0.94,housenumber,53107_0320_00005,5,Rue du Coq,,53120,Gorron,"53, Mayenne, Pays de la Loire",53107,,,
53 120,53,Mayenne,Médiathèque Victor Hugo,7 Grande rue Gorron ,48.411254,-0.812526,7 Grande Rue 53120 Gorron,0.94,housenumber,53107_0545_00007,7,Grande Rue,,53120,Gorron,"53, Mayenne, Pays de la Loire",53107,,,
53 120,53,Mayenne,MSAP de Gorron,Place de la Mairie Gorron,48.411497,-0.813603,Rue de la Mairie 53120 Gorron,0.73,street,53107_0760,,Rue de la Mairie,,53120,Gorron,"53, Mayenne, Pays de la Loire",53107,,,
53 120,53,Mayenne,Service aux personnes CCBM,1 grande rue Gorron,48.411435,-0.812491,1 Grande Rue 53120 Gorron,0.94,housenumber,53107_0545_00001,1,Grande Rue,,53120,Gorron,"53, Mayenne, Pays de la Loire",53107,,,
53 140,53,Mayenne,Communauté de commune du Mont des Avaloirs,"1 rue de la corniche de pail
Pré en pail
53140 PRE EN PAIL SAINT SAMSON",48.457247,-0.2069,1 Rue de la Corniche de Pail 53140 Pré-en-Pail-Saint-Samson,0.79,housenumber,53185_jpbzqp_00001,1,Rue de la Corniche de Pail,,53140,Pré-en-Pail-Saint-Samson,"53, Mayenne, Pays de la Loire",53185,53185,Pré-en-Pail,
53 140,53,Mayenne,Espace France Service de la communauté de communes du mont des avaloirs,1 Rue de la Corniche de Pail (Pré-en-Pail) 53140 Pré-en-Pail-Saint-Samson,48.457247,-0.2069,1 Rue de la Corniche de Pail 53140 Pré-en-Pail-Saint-Samson,0.79,housenumber,53185_jpbzqp_00001,1,Rue de la Corniche de Pail,,53140,Pré-en-Pail-Saint-Samson,"53, Mayenne, Pays de la Loire",53185,53185,Pré-en-Pail,
53 140,53,Mayenne,MSAP de Pré-en-Pail Saint-Samson,1 rue de la corniche de pail Pré-en-Pail,48.457247,-0.2069,1 Rue de la Corniche de Pail 53140 Pré-en-Pail-Saint-Samson,0.72,housenumber,53185_jpbzqp_00001,1,Rue de la Corniche de Pail,,53140,Pré-en-Pail-Saint-Samson,"53, Mayenne, Pays de la Loire",53185,53185,Pré-en-Pail,
53 160,53,Mayenne,La Maison de Services au Public des Coëvrons,2 Avenue Auguste Janvier 53160 Bais,48.251492,-0.365393,2 Avenue Auguste Janvier 53160 Bais,0.94,housenumber,53016_0040_00002,2,Avenue Auguste Janvier,,53160,Bais,"53, Mayenne, Pays de la Loire",53016,,,
53 160,53,Mayenne,MSAP de Bais,2  Avenue Auguste Janvier Bais,48.251492,-0.365393,2 Avenue Auguste Janvier 53160 Bais,0.94,housenumber,53016_0040_00002,2,Avenue Auguste Janvier,,53160,Bais,"53, Mayenne, Pays de la Loire",53016,,,
53 170,53,Mayenne,CIAS MSAP de Meslay-Grez,1 voie de la Guiternière Meslay-du-Maine,47.949589,-0.542033,1 Voie de la Guiternière 53170 Meslay-du-Maine,0.94,housenumber,53152_0422_00001,1,Voie de la Guiternière,,53170,Meslay-du-Maine,"53, Mayenne, Pays de la Loire",53152,,,
53 170,53,Mayenne,L'Espace multimédia du Pays de Meslay-Grez,1 Voie de la Guiternière 53170 Meslay-du-Maine,47.949589,-0.542033,1 Voie de la Guiternière 53170 Meslay-du-Maine,0.94,housenumber,53152_0422_00001,1,Voie de la Guiternière,,53170,Meslay-du-Maine,"53, Mayenne, Pays de la Loire",53152,,,
53 170,53,Mayenne,La Maison de services au public du Pays de Meslay-Grez,1 Voie de la Guiternièe 53170 Meslay-du-Maine,47.949589,-0.542033,1 Voie de la Guiternière 53170 Meslay-du-Maine,0.88,housenumber,53152_0422_00001,1,Voie de la Guiternière,,53170,Meslay-du-Maine,"53, Mayenne, Pays de la Loire",53152,,,
53 170,53,Mayenne,Médiathèque de Meslay-du-Maine,3  bd d'Aldingen Meslay-du-Maine,47.950684,-0.558075,3 Boulevard d'Aldingen 53170 Meslay-du-Maine,0.73,housenumber,53152_0044_00003,3,Boulevard d'Aldingen,,53170,Meslay-du-Maine,"53, Mayenne, Pays de la Loire",53152,,,
53 190,53,Mayenne,Médiathèque de Fougerolles du Plessis,Place du 11 novembre Fougerolles du Plessis,48.475066,-0.974493,Place du 11 Novembre 1918 53190 Fougerolles-du-Plessis,0.84,street,53100_sia8l6,,Place du 11 Novembre 1918,,53190,Fougerolles-du-Plessis,"53, Mayenne, Pays de la Loire",53100,,,
53 200,53,Mayenne,Centre social du Pays de Château-Gontier,23 place de la République Chateau Gontier sur Mayenne,47.826364,-0.706984,23 Place de la République 53200 Château-Gontier-sur-Mayenne,0.95,housenumber,53062_1220_00023,23,Place de la République,,53200,Château-Gontier-sur-Mayenne,"53, Mayenne, Pays de la Loire",53062,53062,Château-Gontier,
53 200,53,Mayenne,Communauté de Communes du Pays de Château-Gontier,23 Place de la République 53200 Château-Gontier,47.826364,-0.706984,23 Place de la République 53200 Château-Gontier-sur-Mayenne,0.76,housenumber,53062_1220_00023,23,Place de la République,,53200,Château-Gontier-sur-Mayenne,"53, Mayenne, Pays de la Loire",53062,53062,Château-Gontier,
53 220,53,Mayenne,Médiathèque de Montaudin,Place de l'Eglise Montaudin,48.386035,-0.98874,Place de l'Eglise 53220 Montaudin,0.94,street,53154_0080,,Place de l'Eglise,,53220,Montaudin,"53, Mayenne, Pays de la Loire",53154,,,
53 230,53,Mayenne,Familles rurales Cossé le Vivien,Cossé le Vivien,47.943518,-0.908722,Cossé-le-Vivien,0.94,municipality,53077,,Cossé-le-Vivien,,53230,Cossé-le-Vivien,"53, Mayenne, Pays de la Loire",53077,,,
53 290,53,Mayenne,Médiathèque de Grez en Bouère,28  rue de la libération Grez en Bouère,47.873772,-0.520634,28 Rue de la Libération 53290 Grez-en-Bouère,0.94,housenumber,53110_0208_00028,28,Rue de la Libération,,53290,Grez-en-Bouère,"53, Mayenne, Pays de la Loire",53110,,,
53 300,53,Mayenne,La Maison de services au public,6 Place du Château 53300 Ambrières-les-Vallées,48.403482,-0.629826,6 Place du Château 53300 Ambrières-les-Vallées,0.94,housenumber,53003_0099_00006,6,Place du Château,,53300,Ambrières-les-Vallées,"53, Mayenne, Pays de la Loire",53003,,,
53 300,53,Mayenne,MSAP Ambrières-les-Vallées,6 Place du Château Ambrières-les-Vallées,48.403482,-0.629826,6 Place du Château 53300 Ambrières-les-Vallées,0.94,housenumber,53003_0099_00006,6,Place du Château,,53300,Ambrières-les-Vallées,"53, Mayenne, Pays de la Loire",53003,,,
53 320,53,Mayenne,La Maison de services au public du Pays de Loiron,La Chapelle du Chêne (Loiron) 53320 Loiron-Ruillé,48.068973,-0.931288,La Chapelle du Chene 53320 Loiron-Ruillé,0.8,street,53137_b174,,La Chapelle du Chene,,53320,Loiron-Ruillé,"53, Mayenne, Pays de la Loire",53137,53137,Loiron,
53 320,53,Mayenne,MSAP de Loiron,Maison de Pays Loiron-Ruillé,48.062313,-0.934458,Rue des Sources 53320 Loiron-Ruillé,0.48,street,53137_0048,,Rue des Sources,,53320,Loiron-Ruillé,"53, Mayenne, Pays de la Loire",53137,53137,Loiron,
53 370,53,Mayenne,Familles rurales Saint-Pierre-des-Nids,21 rue du Docteur Poirrier Saint-Pierre-des-Nids,48.398312,-0.101312,21 Rue du Docteur Poirier 53370 Saint-Pierre-des-Nids,0.92,housenumber,53246_0120_00021,21,Rue du Docteur Poirier,,53370,Saint-Pierre-des-Nids,"53, Mayenne, Pays de la Loire",53246,,,
53 370,53,Mayenne,Familles Rurales St Pierre des Nids,Maison des Associations - 1 rue des Giroie,47.42263,0.972922,1 Rue des Girois 37530 Nazelles-Négron,0.39,housenumber,37163_0250_00001,1,Rue des Girois,,37530,Nazelles-Négron,"37, Indre-et-Loire, Centre-Val de Loire",37163,,,
53 400,53,Mayenne,CIAS Pays de Craon,29 rue de la Libération Craon,47.849499,-0.955688,29 Rue de la Libération 53400 Craon,0.95,housenumber,53084_0880_00029,29,Rue de la Libération,,53400,Craon,"53, Mayenne, Pays de la Loire",53084,,,
53 400,53,Mayenne,EDI Les Ateliers d'échanges,9 rue de l'Eperon Craon,47.847528,-0.953273,9 Rue de l'Epron 53400 Craon,0.83,housenumber,53084_0460_00009,9,Rue de l'Epron,,53400,Craon,"53, Mayenne, Pays de la Loire",53084,,,
53 400,53,Mayenne,Le Nulle Part Ailleurs,6  Rue de la Tour-du-Guet Craon,47.845235,-0.952567,6 Rue de la Tour du Guet 53400 Craon,0.95,housenumber,53084_1736_00006,6,Rue de la Tour du Guet,,53400,Craon,"53, Mayenne, Pays de la Loire",53084,,,
53 400,53,Mayenne,Maison de services au public Pays de Craon,29 Rue de la Libération 53400 Craon,47.849499,-0.955688,29 Rue de la Libération 53400 Craon,0.95,housenumber,53084_0880_00029,29,Rue de la Libération,,53400,Craon,"53, Mayenne, Pays de la Loire",53084,,,
53 400,53,Mayenne,Médiathèque de Craon,18  Rue Flandres Dunkerque Craon,47.850895,-0.943769,18 Rue Flandres Dunkerque 53400 Craon,0.95,housenumber,53084_0495_00018,18,Rue Flandres Dunkerque,,53400,Craon,"53, Mayenne, Pays de la Loire",53084,,,
53 400,53,Mayenne,MSAP du Pays de Craon,29 rue de la Libération Craon,47.849499,-0.955688,29 Rue de la Libération 53400 Craon,0.95,housenumber,53084_0880_00029,29,Rue de la Libération,,53400,Craon,"53, Mayenne, Pays de la Loire",53084,,,
53 400,53,Mayenne,Pays de Craon,Rue de Buchenberg Craon,47.841834,-0.966465,Rue de Buchenberg 53400 Craon,0.95,street,53084_0193,,Rue de Buchenberg,,53400,Craon,"53, Mayenne, Pays de la Loire",53084,,,
53 400,53,Mayenne,RoboRAVE,54 rue Poirier Craon,47.843007,-0.942457,54 Rue du Poirier 53400 Craon,0.82,housenumber,53084_1320_00054,54,Rue du Poirier,,53400,Craon,"53, Mayenne, Pays de la Loire",53084,,,
53 410,53,Mayenne,EDI Le Chalet des échanges de savoirs,22 rue de Verdun Port-Brillet,48.113514,-0.970774,22 Rue de Verdun 53410 Port-Brillet,0.94,housenumber,53182_0620_00022,22,Rue de Verdun,,53410,Port-Brillet,"53, Mayenne, Pays de la Loire",53182,,,
53 420,53,Mayenne,Familles rurales Chailland,Place de la Mairie Chailland,48.2237,-0.873697,Place de la Mairie 53420 Chailland,0.94,street,53048_0165,,Place de la Mairie,,53420,Chailland,"53, Mayenne, Pays de la Loire",53048,,,
53 500,53,Mayenne,Antenne solidarité d'Ernée,1 Avenue Général de Gaulle Ernée,48.298389,-0.920644,1 Avenue du Général de Gaulle 53500 Ernée,0.87,housenumber,53096_0820_00001,1,Avenue du Général de Gaulle,,53500,Ernée,"53, Mayenne, Pays de la Loire",53096,,,
53 500,53,Mayenne,CIAS MSAP de l'Ernée,Parc d'activités de la Querminais Ernée,49.267335,1.204529,Parc d'Activite des Falaises 27100 Val-de-Reuil,0.51,locality,27701_0251,,Parc d'Activite des Falaises,,27100,Val-de-Reuil,"27, Eure, Normandie",27701,,,
53 500,53,Mayenne,EDI l'Escapade,Parc d'Activités de la Querminais 53500 Ernée,49.267335,1.204529,Parc d'Activite des Falaises 27100 Val-de-Reuil,0.45,locality,27701_0251,,Parc d'Activite des Falaises,,27100,Val-de-Reuil,"27, Eure, Normandie",27701,,,
53 500,53,Mayenne,EDI l'Escapade,Parc d'activités de la Querminais 53500 Ernée,49.267335,1.204529,Parc d'Activite des Falaises 27100 Val-de-Reuil,0.45,locality,27701_0251,,Parc d'Activite des Falaises,,27100,Val-de-Reuil,"27, Eure, Normandie",27701,,,
53 500,53,Mayenne,Médiathèque La Tourelle,43 Place Renault Morlière Ernée,48.296974,-0.938919,43 Place Renault Morlière 53500 Ernée,0.95,housenumber,53096_1628_00043,43,Place Renault Morlière,,53500,Ernée,"53, Mayenne, Pays de la Loire",53096,,,
53 540,53,Mayenne,Espace de Vie Sociale AMAC,3 Passage du Cormier Saint-Poix,47.964585,-1.046286,3 Passage du Cormier 53540 Saint-Poix,0.93,housenumber,53250_0015_00003,3,Passage du Cormier,,53540,Saint-Poix,"53, Mayenne, Pays de la Loire",53250,,,
53 600,53,Mayenne,Espace Coëvrons,Avenue Raoul Vadepied 53600 Châtres-la-Forêt,48.144785,-0.416306,Avenue Raoul Vadepied 53600 Évron,0.59,street,53065_0033,,Avenue Raoul Vadepied,,53600,Évron,"53, Mayenne, Pays de la Loire",53097,53065,Châtres-la-Forêt,
53 600,53,Mayenne,Le Nymphéa,Rue Alain Vadepied EVRON,48.155081,-0.409764,Rue Alain Vadepied 53600 Évron,0.95,street,53097_0045,,Rue Alain Vadepied,,53600,Évron,"53, Mayenne, Pays de la Loire",53097,53097,Évron,
53 600,53,Mayenne,MSAP d'Evron,6 rue de Hertford Évron,48.156496,-0.400417,6 Rue de Hertford 53600 Évron,0.95,housenumber,53097_0905_00006,6,Rue de Hertford,,53600,Évron,"53, Mayenne, Pays de la Loire",53097,53097,Évron,
53 700,53,Mayenne,Communauté de Communes du Mont des Avaloirs,17 Boulevard du Général de Gaulle 53700 Villaines-la-Juhel,48.339399,-0.281197,17 Boulevard du Général de Gaulle 53700 Villaines-la-Juhel,0.94,housenumber,53271_0491_00017,17,Boulevard du Général de Gaulle,,53700,Villaines-la-Juhel,"53, Mayenne, Pays de la Loire",53271,,,
53 700,53,Mayenne,Médiathèque de Villaines la Juhel,Rue des Rosiers Villaines la Juhel,48.346018,-0.281091,Rue des Rosiers 53700 Villaines-la-Juhel,0.94,street,53271_0920,,Rue des Rosiers,,53700,Villaines-la-Juhel,"53, Mayenne, Pays de la Loire",53271,,,
53 700,53,Mayenne,MSAP de Villaines-la-Juhel,17 Bd Général de Gaulle Villaines-la-Juhel,48.339399,-0.281197,17 Boulevard du Général de Gaulle 53700 Villaines-la-Juhel,0.73,housenumber,53271_0491_00017,17,Boulevard du Général de Gaulle,,53700,Villaines-la-Juhel,"53, Mayenne, Pays de la Loire",53271,,,
53 800,53,Mayenne,Centre social Douanier Rousseau,Parc du Fresne Renazé,47.794353,-1.054131,Rue du Fresne 53800 Renazé,0.67,street,53188_0360,,Rue du Fresne,,53800,Renazé,"53, Mayenne, Pays de la Loire",53188,,,
53 950,53,Mayenne,CCAS de Louverné,Rue de l’Abbé Angot Louverné,48.122346,-0.7176,Rue de l'Abbé Angot 53950 Louverné,0.95,street,53140_0020,,Rue de l'Abbé Angot,,53950,Louverné,"53, Mayenne, Pays de la Loire",53140,,,
72 000,72,Sarthe,Argos Conseils Et Formations,6 Avenue Pierre Mendes France Le Mans,48.006838,0.199618,6 Avenue Pierre Mendès France 72000 Le Mans,0.96,housenumber,72181_4223_00006,6,Avenue Pierre Mendès France,,72000,Le Mans,"72, Sarthe, Pays de la Loire",72181,,,
72 000,72,Sarthe,Association Avf,94 Bis Rue Nationale Le Mans,47.998246,0.200365,94 bis Rue Nationale 72000 Le Mans,0.96,housenumber,72181_3745_00094_bis,94 bis,Rue Nationale,,72000,Le Mans,"72, Sarthe, Pays de la Loire",72181,,,
72 000,72,Sarthe,Bureaux Services,TechnopôLe De L'université 3 Avenue René Laënnec Le Mans,48.018783,0.161393,3 Avenue René Laennec 72000 Le Mans,0.51,housenumber,72181_4582_00003,3,Avenue René Laennec,,72000,Le Mans,"72, Sarthe, Pays de la Loire",72181,,,
72 000,72,Sarthe,Centre Social Des Cochereaux,4 Rue Des Cochereaux Le Mans,48.012415,0.187138,4 Rue des Cochereaux 72000 Le Mans,0.96,housenumber,72181_1340_00004,4,Rue des Cochereaux,,72000,Le Mans,"72, Sarthe, Pays de la Loire",72181,,,
72 000,72,Sarthe,Espace Public Numérique Mpt Jean Moulin,23 Rue Robert Collet Le Mans,47.975564,0.220783,23 Rue Robert Collet 72100 Le Mans,0.96,housenumber,72181_4691_00023,23,Rue Robert Collet,,72100,Le Mans,"72, Sarthe, Pays de la Loire",72181,,,
72 000,72,Sarthe,Hangar Crealab,43 Rue D'alger Le Mans,48.001866,0.193392,43 Rue d'Alger 72000 Le Mans,0.96,housenumber,72181_0145_00043,43,Rue d'Alger,,72000,Le Mans,"72, Sarthe, Pays de la Loire",72181,,,
72 000,72,Sarthe,La Grande Maison Centre Social Simone Veil,34 Avenue De La Libération Le Mans,48.005792,0.188614,34 Avenue de la Libération 72000 Le Mans,0.96,housenumber,72181_3165_00034,34,Avenue de la Libération,,72000,Le Mans,"72, Sarthe, Pays de la Loire",72181,,,
72 000,72,Sarthe,La Tribu Coworking,10 Rue Du Docteur Leroy Le Mans,48.003062,0.195891,10 Rue du Docteur Leroy 72000 Le Mans,0.96,housenumber,72181_1685_00010,10,Rue du Docteur Leroy,,72000,Le Mans,"72, Sarthe, Pays de la Loire",72181,,,
