conum_id,Code postal,departement,dep_nom,Nom de la structure,Adresse postale,Numero de téléphone,Site Web,Nom Prenom du référent,Mail contact,Activites proposees,Activites-codes,Initions et/ou formations proposées,Formations-codes,Conditions d'acces,acces-codes,Public,publics-codes,APTIC,Date de mise a jour,URL illustration / Logo,lat,lon,result_label
conum_164_,44 490,44,Loire-Atlantique,CCAS Le Croisic,3 Rue de la Duchesse Anne 44490 Le Croisic,02 28 55 99 73,https://www.loire-atlantique.fr/jcms/classement-des-contenus/lieux/par-types-de-lieu/service/centres-communaux-d-action-sociale-ccas/centre-communal-d-action-sociale-ccas-du-croisic-fr-t1_36195,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.294262,-2.513663,3 Rue de la Duchesse Anne 44490 Le Croisic
conum_165_,44 490,44,Loire-Atlantique,Office de Tourisme,6 Rue du Pilori 44490 Le Croisic,NR,http:/www.tourisme-lecroisic.fr/fr,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.2938,-2.510971,6 Rue du Pilori 44490 Le Croisic
conum_166_,44 500,44,Loire-Atlantique,Médiathèque Henri Queffelec,181 Avenue du Maréchal de Lattre de Tassigny 44500 La Baule-Escoublac,NR,http://www.labaule.fr/bibliotheque-henri-queffelec,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.284344,-2.402612,181 Avenue du Maréchal de Lattre de Tassigny 44500 La Baule-Escoublac
conum_167_,44 500,44,Loire-Atlantique,Office de Tourisme,8 Place de la Victoire 44500 La Baule-Escoublac,NR,http://www.labaule-guerande.com,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.287084,-2.391093,Place de la Victoire 44500 La Baule-Escoublac
conum_168_,44 500,44,Loire-Atlantique,Pôle emploi,3 BIS Avenue des Noelles 44500 La Baule-Escoublac,02 40 66 04 50,https://www.pole-emploi.fr/annuaire/la-baule-guerande-44016,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.291456,-2.394937,3 bis Avenue des Noëlles 44500 La Baule-Escoublac
conum_169_,44 510,44,Loire-Atlantique,Espace jeunes du Pouliguen,4 Rue Paul Lesage 44510 Le Pouliguen,02 40 53 50 00,https://www.annuaire-administration.com/cij/point-information-jeunesse-du-pouliguen-cij-44135-01.html,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,cotisation annuelle : 15€ pour les habitants / 20€ hors-commune,CondP,Espace jeunes à destination des 16-25 ans. Accès libre.,J,NR,,,47.275755,-2.431108,4 Rue Paul Lesage 44510 Le Pouliguen
conum_170_,44 520,44,Loire-Atlantique,Bibliothèque La Meilleraye-de-Bretagne,72 Rue des Frères Temple 44520 La Meilleraye-de-Bretagne,02 40 70 35 22,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,Lieu de lecture et d'activités.,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.559804,-1.401778,72 Rue des Fréres Templé 44520 La Meilleraye-de-Bretagne
conum_171_,44 520,44,Loire-Atlantique,Blibliothèque Issé,2 Rue du Chêne Piraud 44520 Issé,02 28 55 99 90,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.622337,-1.452621,2 Rue du Chêne Piraud 44520 Issé
conum_172_,44 521,44,Loire-Atlantique,Bibliothèque La Forge aux livres,Rue Saint-Jéréme 44521 Couffé,NR,http://bibliofil.pays-ancenis.fr/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.391734,-1.291258,Rue Saint Jérôme 44521 Couffé
conum_173_,44 521,44,Loire-Atlantique,Bibliothèque Moisdon-la-rivière,Place de l'église 44520 Moisdon-la-Rivière,NR,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.621826,-1.372513,Place de l'Eglise 44520 Moisdon-la-Rivière
conum_174_,44 522,44,Loire-Atlantique,Bibliothèque Les Milles et Une Pages,Boulevard des Arts/Rue des Arts 44522 Mésanger,02 40 22 50 30,http://bibliofil.pays-ancenis.fr/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.433596,-1.232391,Boulevard des Arts 44522 Mésanger
conum_175_,44 530,44,Loire-Atlantique,Bibliothèque de Saint Gildas des Bois,17 Rue des Forges 44530 Saint-Gildas-des-Bois,09 72 72 39 49,paysdepontchateau.fr/contacts/bibliotheque-de-st-gildas-des-bois,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.512452,-2.039028,17 Rue des Forges 44530 Saint-Gildas-des-Bois
conum_176_,44 530,44,Loire-Atlantique,Maison de service au public,Rue de la Roche Buttée 44530 Guenrouet,0 810 25 44 10,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.519588,-1.954758,Rue de la Roche Buttée 44530 Guenrouet
conum_177_,44 530,44,Loire-Atlantique,Maison de services au public,4 Rue de la Roche Buttée 44530 Guenrouet,02 40 85 46 15,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.519266,-1.954992,4 Rue de la Roche Buttée 44530 Guenrouet
conum_178_,44 530,44,Loire-Atlantique,Médiathèque de Drefféac,1 Rue des Saules 44530 Drefféac,02 40 85 46 15,www.cc-paysdepontchateau.fr/contacts/bibliotheque-de-dreffeac-2,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.474681,-2.061063,1 Rue des Saules 44530 Drefféac
conum_179_,44 530,44,Loire-Atlantique,Médiathèque de Guenrouèt,12 Rue André Caux 44530 Guenrouet,NR,http://www.guenrouet.fr/la-bibliotheque-intercommunale,NR,NR,NR,NR,NR,NR,gratuit,G,NR,NR,NR,,,47.51975,-1.955245,12 Rue André Caux 44530 Guenrouet
conum_180_,44 530,44,Loire-Atlantique,Médiathèque de Sévérac,2 Rue de la Gagnerie 44530 Sévérac,02 40 85 45 88,http://www.cc-paysdepontchateau.fr/contacts/bibliotheque-de-severac-2/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Abonnement 11€ par an,CondP,NR,NR,NR,,,47.54841,-2.077494,2 Rue de la Gagnerie 44530 Sévérac
conum_181_,44 530,44,Loire-Atlantique,Mission locale Saint-Gildas-des-bois,17 Rue des Forges 44530 Saint-Gildas-des-Bois,NR,http://www.cc-paysdepontchateau.fr/contacts/mission-locale-rurale-du-sillon,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.512452,-2.039028,17 Rue des Forges 44530 Saint-Gildas-des-Bois
conum_182_,44 530,44,Loire-Atlantique,Relais CAF,4 Rue de la Roche Buttée 44530 Guenrouet,02 40 05 87 28,https://www.maisondeservicesaupublic.fr/content/guenrouet-bureau-de-poste,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.519266,-1.954992,4 Rue de la Roche Buttée 44530 Guenrouet
conum_183_,44 540,44,Loire-Atlantique,Bibliothèque Les mots passants,18 Avenue Charles Henri de Cosse Brissac (Saint-Mars-la-Jaille) 44540 Vallons-de-l'Erdre,02 28 21 62 20,http://bibliofil.pays-ancenis.fr/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.524988,-1.184543,18 Av C Henri de Cosse Brissac 44540 Vallons-de-l'Erdre
conum_184_,44 550,44,Loire-Atlantique,CCAS Montoir-de Bretagne,65 Rue Jean Jaurès 44550 Montoir-de-Bretagne,02 40 28 75 53,http://www.montoirdebretagne.fr/Vivre-ensemble/L-action-sociale,Centre Communale d'Action Sociale,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.32703,-2.15035,65 Rue Jean Jaurès 44550 Montoir-de-Bretagne
conum_185_,44 550,44,Loire-Atlantique,Médiathèque Colette,Rue Jean Macé 44550 Saint-Malo-de-Guersac,NR,http://mediatheque-colette.opac3d.fr/search.php?action=Accueil,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.35234,-2.17961,Rue Jean Macé 44550 Saint-Malo-de-Guersac
conum_186_,44 550,44,Loire-Atlantique,Médiathèque municipale Barbara,7 Rue de Berry 44550 Montoir-de-Bretagne,02 28 04 02 71,http://www.mediatheque-montoir.fr,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.32948,-2.15029,7 Rue du Berry 44550 Montoir-de-Bretagne
conum_187_,44 550,44,Loire-Atlantique,START'AIR Jeunes,3 Rue Pablo Neruda 44550 Montoir-de-Bretagne,02 40 07 76 15,http://www.startair.fr/montoir-de-bretagne,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.33089,-2.15318,3 Rue Pablo Néruda 44550 Montoir-de-Bretagne
conum_188_,44 550,44,Loire-Atlantique,Start'Air Jeunes Saint-Malo-de-Guersac,52 Rue Aristide Briand 44550 Saint-Malo-de-Guersac,02 28 04 09 34,http://www.startair.fr/saint-malo-de-guersac,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Habitant de Saint-Malo-de-Guersac : 7€ par an,CondP,NR,NR,NR,,,47.35308,-2.1751,52 Rue Aristide Briand 44550 Saint-Malo-de-Guersac
conum_189_,44 560,44,Loire-Atlantique,Centre socioculturel intercommunal Espace multimédia ACCES CYB,33 Boulevard Dumesnildot 44560 Paimboeuf,02 40 81 03 33,https://www.csc-mireillemoyon.fr/ateliers-de-loisirs/ateliers-tout-public.html,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.286904,-2.031379,33 Boulevard Dumesnildot 44560 Paimbœuf
conum_190_,44 570,44,Loire-Atlantique,cybercentre reseau cyber-base-trignac,9 Rue Jean Jaurès 44570 Trignac,02 40 07 79 76,http://cybercentre-trignac/,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,NR,,,47.32049,-2.18734,9 Rue Jean Jaurès 44570 Trignac
conum_191_,44 570,44,Loire-Atlantique,Cybercentre Trignac,9 Rue Jean Jaurès 44570 Trignac,02 40 07 24 76,http://atlc-cybercentre-trignac.e-monsite.com/,NR,NR,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,12€ l'atelier + 8 € cotisation ATLC,CondP,NR,NR,NR,,,47.32049,-2.18734,9 Rue Jean Jaurès 44570 Trignac
conum_192_,44 570,44,Loire-Atlantique,Médiathèque Municipale de Trignac,Rue Émile Combes 44570 Trignac,02 40 55 59 32,http://www.mairie-trignac.fr/contacts/mediatheque-municipale,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.32066,-2.18878,Rue Emile Combes 44570 Trignac
conum_193_,44 570,44,Loire-Atlantique,Pôle emploi Trignac,7 Avenue Barbara 44570 Trignac,02 40 02 69 13,https://www.pole-emploi.fr/annuaire/trignac-44194,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.29428,-2.20627,Avenue Barbara 44570 Trignac
conum_194_,44 570,44,Loire-Atlantique,Start'Air Jeunes,Allée des Prunus 44570 Trignac,02 40 31 73 30,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.30144,-2.20107,Allée des Prunus 44570 Trignac
conum_195_,44 580,44,Loire-Atlantique,Maison de services au public,15 Rue de la Taillée (Bourgneuf-en-Retz) 44580 Villeneuve-en-Retz,02 28 25 09 80,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.042363,-1.954248,15 Rue de la Taillée 44580 Villeneuve-en-Retz
conum_196_,44 590,44,Loire-Atlantique,Axetic,45 Rue de Châteaubriant 44590 Sion-les-Mines,NR,https://sites.google.com/site/axetic44,NR,NR,création de site web,NR,NR,NR,NR,NR,NR,NR,NR,,,47.734198,-1.588314,45 Rue de Châteaubriant 44590 Sion-les-Mines
conum_197_,44 590,44,Loire-Atlantique,Cyber-base emploi,14 Rue de la Garlais 44590 Derval,02 40 02 43 74,http://derval.cyber-base.org/,Communauté de communes du secteur de Derval,cybercentre@cc-derval.fr,Prise en main du matérielPrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numériqueConseils,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu-Co,InitiationsFormation individuellesFormations collectivesAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Profil(s): Enfants Jeunes Etudiants Adultes Parents Seniors Demandeurs d’emploi Tarifs: Un abonnement annuel est nécessaire pour profiter des activités de l’espace avec une distinction géographique selon la résidence sur le territoire de la Communauté de,CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,NR,,,47.668489,-1.670259,14 Rue de la Garlais 44590 Derval
conum_198_,44 590,44,Loire-Atlantique,Mairie Saint Vincent des Landes,17 Rue de la Mairie 44590 Saint-Vincent-des-Landes,02 40 02 68 63,http://www.mairie-stvincentdeslandes.fr/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.655409,-1.497669,17 Rue de la Mairie 44590 Saint-Vincent-des-Landes
conum_199_,44 590,44,Loire-Atlantique,Maison de l'emploi Derval,14 Rue de la Garlais 44590 Derval,02 51 78 98 60,http://www.mde-chateaubriant-derval.fr/site-de-derval/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.668489,-1.670259,14 Rue de la Garlais 44590 Derval
conum_200_,44 590,44,Loire-Atlantique,Médiathèque de Derval,15 Rue de la Tour Saint-Clair 44590 Derval,02 40 31 53 18,http://www.biblios-ccsd.net,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.667697,-1.6699,15 Rue de la Tour Saint - Clair 44590 Derval
conum_201_,44 590,44,Loire-Atlantique,Médiathèque de Lusanger,1 Rue de la Gare 44590 Lusanger,02 40 21 78 27,http://www.biblios-ccsd.net/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.679817,-1.587616,1 Rue de la Gare 44590 Lusanger
conum_202_,44 590,44,Loire-Atlantique,Médiathèque de Mouais,3 Place de l'église 44590 Mouais,02 40 61 69 22,http://www.biblios-ccsd.net/,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.696335,-1.644657,3 Place de l'Eglise 44590 Mouais
conum_203_,44 590,44,Loire-Atlantique,Médiathèque de Sion-les-Mines,1 Place du Breil 44590 Sion-les-Mines,NR,https://mediatheques.cc-chateaubriant-derval.fr/accueil/sion_les_mines,NR,NR,Espace de lecture et d'accès numérique.,LeAc-CuNu,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.736718,-1.590792,1 Place du Breil 44590 Sion-les-Mines
conum_204_,44 600,44,Loire-Atlantique,C.C.A.S Centre Communal Action Sociale,37 Rue Pierre Mendès France 44600 Saint-Nazaire,02 40 27 86 30,https://www.loire-atlantique.fr/jcms/classement-des-contenus/par-territoire/communaute-d-agglomeration-de-la-region-nazairienne-et-de-l-estuaire/centre-communal-d-action-sociale-ccas-de-saint-nazaire-fr-t1_35938,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.27252,-2.21776,37 Rue Pierre Mendès France 44600 Saint-Nazaire
conum_205_,44 600,44,Loire-Atlantique,"Centre Information Jeunesse ""La Source""",46 rue d'Anjou44606 Saint-Nazaire,02 40 23 89 51,https://lasource.saintnazaire.fr/accueil,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,CondP,CondP,NR,NR,NR,,,47.2764,-2.21016,46 Rue d'Anjou 44600 Saint-Nazaire
conum_206_,44 600,44,Loire-Atlantique,Ecole d'Arts - Ateliers numériques,24 Avenue Léon Blum 44600 Saint-Nazaire,02 28 01 83 10,https://beauxartsnantes.fr/biblioth%C3%A8que-beaux-arts-nantes,NR,NR,Création numérique Utilisation de logiciel payant (photoshop),PrMa-PrLo-CuNu-CuFa,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Ateliers: 30€ pour les habitants20€ pour les -25ans 60€ hors-commune 40€ pour -25ans hors-communeaccès à l'ordinateur et libre et gratuit,CondP,NR,NR,NR,,,47.27263,-2.21199,24 Avenue Léon Blum 44600 Saint-Nazaire
conum_207_,44 600,44,Loire-Atlantique,Espace Multimédia Léo Lagrange,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,0970 210 889,http://espacemultimedia.over-blog.org/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.26763,-2.24982,1 bis Rue des Ajoncs 44600 Saint-Nazaire
conum_208_,44 600,44,Loire-Atlantique,La source,46 Rue d'Anjou 44600 Saint-Nazaire,02 40 82 75 77,https://lasource.saintnazaire.fr/la-prog/tes-plein-de-ressources-atelier-programmation-la-source-12416,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Abonnement 2€ par an,CondP,NR,NR,NR,,,47.2764,-2.21016,46 Rue d'Anjou 44600 Saint-Nazaire
conum_209_,44 600,44,Loire-Atlantique,Maison de quartier d'Avalix,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire,02 40 19 32 31,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,adultes : 7€ enfants et jeunes jusqu'à 25 ans : 4€ familles : 11€ associations : 30€,CondP,NR,NR,NR,,,47.27342,-2.23981,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire
conum_210_,44 600,44,Loire-Atlantique,Maison de quartier de l'Immaculée- Beauregard,Route du Point du Jour 44600 Saint-Nazaire,NR,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/immaculee-beauregardr,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,sur Rendez-vous.,CondP,NR,NR,NR,,,47.29066,-2.26002,Route du Point du Jour 44600 Saint-Nazaire
conum_211_,44 600,44,Loire-Atlantique,Maison de quartier de Méan- Penhoë,1 Rue Émile Combes 44600 Saint-Nazaire,02 28 25 22 90,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/mean-penhoet,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.29629,-2.18911,1 Rue Emile Combes 44600 Saint-Nazaire
conum_212_,44 600,44,Loire-Atlantique,Maison de quartier Kerlédé,70 Rue Ferdinand Buisson 44600 Saint-Nazaire,02 51 12 26 11,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/kerlede,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.25714,-2.23458,70 Rue Ferdinand Buisson 44600 Saint-Nazaire
conum_213_,44 600,44,Loire-Atlantique,Maison de quartier La Bouletterie,29 Rue des Frènes 44600 Saint-Nazaire,02 40 25 44 82,http://www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/la-bouletterie,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,,,47.2606,-2.26051,29 Rue des Frênes 44600 Saint-Nazaire
conum_214_,44 600,44,Loire-Atlantique,Maison de quartier La Chesnaie,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,06 26 86 88 62,http://www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/la-chesnaie,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,gratuit,G,NR,NR,NR,43957,,47.26763,-2.24982,1 bis Rue des Ajoncs 44600 Saint-Nazaire
